Date,Month,DayOfWeek,Day,Platform,Campaign_ID,Impressions,Clicks,Spend,Conversions,Revenue
2024-11-17,11,6,17,Google,DataAnalyticsCourse,5560.0,184.0,189.14,6.0,1250.0
2024-11-14,11,3,14,Google,Data Anlytics Corse,4500.0,128.0,188.21,3.0,1087.0
2024-11-09,11,5,9,Google,Data Anlytics Corse,3851.0,164.0,219.15,6.0,1487.0
2024-11-22,11,4,22,Google,Data Analytcis Course,3464.0,120.0,228.3,4.0,1426.0
2024-11-11,11,0,11,Google,Data Anlytics Corse,3248.0,89.0,239.42,4.0,0.0
2024-11-14,11,3,14,Google,Data Analytics Corse,3721.0,91.0,231.45,6.0,0.0
2024-11-30,11,5,30,Google,DataAnalyticsCourse,4143.0,143.0,191.68,5.0,1460.0
2024-11-02,11,5,2,Google,Data Anlytics Corse,5768.0,176.0,238.94,8.0,1016.0
2024-11-21,11,3,21,Google,Data Analytics Corse,4408.0,151.0,214.29,5.0,1900.0
2024-11-24,11,6,24,Google,Data Analytcis Course,3623.0,134.0,221.65,5.0,1937.0
2024-11-03,11,6,3,Google,DataAnalyticsCourse,3057.0,191.0,223.28,6.0,1208.0
2024-11-05,11,1,5,Google,Data Anlytics Corse,3144.0,170.0,0.0,3.0,1695.0
2024-11-13,11,2,13,Google,Data Analytics Corse,3989.0,112.0,228.74,8.0,1812.0
2024-11-25,11,0,25,Google,Data Analytcis Course,3619.0,169.0,246.66,3.0,1354.0
2024-11-06,11,2,6,Google,Data Anlytics Corse,4696.0,172.0,242.17,3.0,1719.0
2024-11-26,11,1,26,Google,Data Analytcis Course,5684.0,162.0,219.08,7.0,1295.0
2024-11-09,11,5,9,Google,Data Analytics Corse,4197.0,183.0,243.19,8.0,1593.0
2024-11-23,11,5,23,Google,Data Anlytics Corse,5949.0,108.0,184.25,8.0,1986.0
2024-11-28,11,3,28,Google,Data Analytics Corse,3784.0,126.0,0.0,5.0,1951.0
2024-11-19,11,1,19,Google,Data Analytcis Course,3570.0,174.0,222.65,3.0,0.0
2024-11-15,11,4,15,Google,DataAnalyticsCourse,4632.0,122.0,236.57,6.0,1001.0
2024-11-05,11,1,5,Google,Data Anlytics Corse,3457.0,191.0,237.6,10.0,0.0
2024-11-22,11,4,22,Google,DataAnalyticsCourse,4525.0,122.0,202.89,8.0,1499.0
2024-11-18,11,0,18,Google,DataAnalyticsCourse,4850.0,175.0,186.25,10.0,1978.0
2024-11-21,11,3,21,Google,Data Anlytics Corse,4938.0,123.0,180.64,9.0,1746.0
2024-11-21,11,3,21,Google,Data Analytics Corse,5748.0,135.0,239.22,7.0,1222.0
2024-11-11,11,0,11,Google,Data Analytcis Course,4622.0,0.0,187.85,5.0,1998.0
2024-11-17,11,6,17,Google,Data Analytcis Course,5596.0,90.0,188.04,4.0,0.0
2024-11-16,11,5,16,Google,Data Analytics Corse,5308.0,0.0,234.1,8.0,1150.0
2024-11-28,11,3,28,Google,Data Anlytics Corse,3069.0,89.0,205.37,6.0,1518.0
2024-11-13,11,2,13,Google,Data Analytics Corse,4221.0,0.0,180.83,10.0,1082.0
2024-11-05,11,1,5,Google,DataAnalyticsCourse,4514.0,148.0,203.54,3.0,1622.0
2024-11-04,11,0,4,Google,DataAnalyticsCourse,3468.0,96.0,228.41,9.0,1035.0
2024-11-06,11,2,6,Google,Data Analytcis Course,3613.0,126.0,208.74,7.0,1106.0
2024-11-13,11,2,13,Google,Data Anlytics Corse,3234.0,115.0,227.77,3.0,1272.0
2024-11-03,11,6,3,Google,Data Analytics Corse,5436.0,135.0,245.86,9.0,1453.0
2024-11-29,11,4,29,Google,Data Anlytics Corse,4519.0,158.0,191.84,4.0,0.0
2024-11-22,11,4,22,Google,DataAnalyticsCourse,3777.0,80.0,199.52,7.0,1694.0
2024-11-25,11,0,25,Google,Data Analytics Corse,3461.0,190.0,205.22,10.0,1616.0
2024-11-22,11,4,22,Google,Data Analytics Corse,4575.0,135.0,241.92,5.0,1553.0
2024-11-19,11,1,19,Google,Data Analytics Corse,3471.0,149.0,242.14,4.0,1937.0
2024-11-04,11,0,4,Google,Data Anlytics Corse,3115.0,164.0,232.62,0.0,1802.0
2024-11-16,11,5,16,Google,Data Analytics Corse,5428.0,132.0,180.73,7.0,1732.0
2024-11-01,11,4,1,Google,Data Analytcis Course,4499.0,198.0,245.24,7.0,1165.0
2024-11-21,11,3,21,Google,Data Anlytics Corse,3285.0,153.0,226.26,7.0,1838.0
2024-11-08,11,4,8,Google,DataAnalyticsCourse,3431.0,142.0,235.09,0.0,1334.0
2024-11-19,11,1,19,Google,Data Anlytics Corse,4600.0,91.0,194.14,7.0,1255.0
2024-11-23,11,5,23,Google,Data Analytics Corse,4804.0,154.0,190.98,3.0,1521.0
2024-11-07,11,3,7,Google,DataAnalyticsCourse,5472.0,115.0,230.29,4.0,1275.0
2024-11-20,11,2,20,Google,Data Analytics Corse,5493.0,86.0,191.28,9.0,1204.0
2024-11-14,11,3,14,Google,DataAnalyticsCourse,3188.0,116.0,238.62,10.0,1429.0
2024-11-02,11,5,2,Google,Data Anlytics Corse,3579.0,144.0,237.97,10.0,1155.0
2024-11-21,11,3,21,Google,DataAnalyticsCourse,4198.0,101.0,204.09,10.0,1642.0
2024-11-05,11,1,5,Google,Data Analytcis Course,4224.0,116.0,245.99,5.0,1054.0
2024-11-20,11,2,20,Google,Data Anlytics Corse,3199.0,187.0,193.29,6.0,1430.0
2024-11-08,11,4,8,Google,DataAnalyticsCourse,4333.0,114.0,192.81,6.0,1722.0
2024-11-21,11,3,21,Google,DataAnalyticsCourse,3617.0,141.0,198.52,9.0,1858.0
2024-11-23,11,5,23,Google,Data Anlytics Corse,5588.0,167.0,181.95,9.0,0.0
2024-11-21,11,3,21,Google,Data Analytics Corse,4689.0,186.0,204.31,6.0,1936.0
2024-11-28,11,3,28,Google,DataAnalyticsCourse,4846.0,0.0,206.4,7.0,1526.0
2024-11-15,11,4,15,Google,Data Anlytics Corse,3441.0,136.0,236.21,9.0,1461.0
2024-11-09,11,5,9,Google,Data Analytics Corse,3719.0,185.0,245.91,9.0,1218.0
2024-11-16,11,5,16,Google,Data Anlytics Corse,3337.0,162.0,200.94,9.0,1820.0
2024-11-24,11,6,24,Google,Data Anlytics Corse,3694.0,91.0,234.02,5.0,0.0
2024-11-13,11,2,13,Google,Data Analytcis Course,5641.0,109.0,224.36,4.0,1531.0
2024-11-15,11,4,15,Google,Data Anlytics Corse,3992.0,88.0,195.38,4.0,1228.0
2024-11-27,11,2,27,Google,Data Analytcis Course,3411.0,189.0,205.26,7.0,1147.0
2024-11-10,11,6,10,Google,Data Analytics Corse,3099.0,154.0,218.7,6.0,1366.0
2024-11-04,11,0,4,Google,Data Analytcis Course,3017.0,106.0,242.71,5.0,1701.0
2024-11-23,11,5,23,Google,Data Anlytics Corse,0.0,134.0,202.32,5.0,1963.0
2024-11-26,11,1,26,Google,Data Analytics Corse,5662.0,84.0,228.62,9.0,1988.0
2024-11-07,11,3,7,Google,DataAnalyticsCourse,4476.0,190.0,198.18,4.0,1002.0
2024-11-04,11,0,4,Google,DataAnalyticsCourse,4771.0,156.0,199.3,8.0,1823.0
2024-11-14,11,3,14,Google,Data Anlytics Corse,5510.0,0.0,198.92,9.0,1063.0
2024-11-04,11,0,4,Google,Data Analytics Corse,4786.0,170.0,202.62,6.0,1372.0
2024-11-23,11,5,23,Google,Data Analytics Corse,3964.0,86.0,193.15,5.0,1639.0
2024-11-16,11,5,16,Google,Data Anlytics Corse,5317.0,143.0,236.37,3.0,1861.0
2024-11-17,11,6,17,Google,Data Analytics Corse,3454.0,84.0,206.8,3.0,1573.0
2024-11-23,11,5,23,Google,Data Anlytics Corse,3804.0,145.0,236.92,8.0,1328.0
2024-11-23,11,5,23,Google,Data Analytcis Course,4670.0,126.0,234.65,8.0,1470.0
2024-11-15,11,4,15,Google,Data Analytics Corse,3273.0,156.0,189.36,6.0,1860.0
2024-11-22,11,4,22,Google,Data Analytics Corse,4236.0,124.0,182.02,9.0,1979.0
2024-11-18,11,0,18,Google,Data Analytcis Course,5866.0,197.0,217.81,7.0,1331.0
2024-11-25,11,0,25,Google,DataAnalyticsCourse,3102.0,106.0,214.56,0.0,1881.0
2024-11-25,11,0,25,Google,Data Analytics Corse,4856.0,129.0,230.13,7.0,1720.0
2024-11-24,11,6,24,Google,Data Analytics Corse,4054.0,93.0,244.73,8.0,1066.0
2024-11-07,11,3,7,Google,Data Analytcis Course,4074.0,96.0,219.66,8.0,0.0
2024-11-08,11,4,8,Google,Data Analytics Corse,4430.0,135.0,196.18,9.0,1374.0
2024-11-22,11,4,22,Google,Data Analytcis Course,5356.0,138.0,204.86,9.0,1268.0
2024-11-07,11,3,7,Google,Data Analytics Corse,4898.0,92.0,247.49,0.0,1969.0
2024-11-05,11,1,5,Google,DataAnalyticsCourse,5301.0,151.0,232.06,9.0,1893.0
2024-11-26,11,1,26,Google,DataAnalyticsCourse,3031.0,189.0,209.84,6.0,1936.0
2024-11-07,11,3,7,Google,DataAnalyticsCourse,3410.0,97.0,180.52,0.0,1532.0
2024-11-18,11,0,18,Google,Data Anlytics Corse,4745.0,178.0,200.61,9.0,1574.0
2024-11-07,11,3,7,Google,Data Analytics Corse,3024.0,164.0,192.34,8.0,1997.0
2024-11-03,11,6,3,Google,Data Analytics Corse,5435.0,94.0,231.42,5.0,1114.0
2024-11-13,11,2,13,Google,Data Analytics Corse,3021.0,176.0,204.53,7.0,1620.0
2024-11-12,11,1,12,Google,DataAnalyticsCourse,5335.0,165.0,192.53,5.0,1402.0
2024-11-06,11,2,6,Google,Data Anlytics Corse,4081.0,188.0,237.05,8.0,1846.0
2024-11-09,11,5,9,Google,Data Analytcis Course,4840.0,87.0,205.72,6.0,1040.0
2024-11-29,11,4,29,Google,DataAnalyticsCourse,4738.0,106.0,196.7,4.0,1515.0
2024-11-17,11,6,17,Google,Data Analytcis Course,4181.0,198.0,218.4,8.0,1298.0
2024-11-14,11,3,14,Google,Data Analytics Corse,5813.0,121.0,202.92,6.0,1226.0
2024-11-26,11,1,26,Google,DataAnalyticsCourse,4303.0,120.0,202.8,4.0,1033.0
2024-11-11,11,0,11,Google,Data Analytcis Course,5201.0,189.0,210.87,10.0,1560.0
2024-11-03,11,6,3,Google,DataAnalyticsCourse,4603.0,131.0,228.63,0.0,1270.0
2024-11-14,11,3,14,Google,Data Anlytics Corse,4051.0,99.0,207.42,9.0,1797.0
2024-11-15,11,4,15,Google,DataAnalyticsCourse,4080.0,199.0,243.8,7.0,1507.0
2024-11-11,11,0,11,Google,Data Analytcis Course,4140.0,180.0,240.76,8.0,1248.0
2024-11-14,11,3,14,Google,Data Anlytics Corse,3333.0,88.0,193.25,3.0,1398.0
2024-11-22,11,4,22,Google,Data Anlytics Corse,3689.0,140.0,249.33,9.0,1329.0
2024-11-07,11,3,7,Google,Data Analytcis Course,4665.0,166.0,223.95,9.0,1404.0
2024-11-13,11,2,13,Google,Data Analytics Corse,3670.0,185.0,198.66,4.0,1440.0
2024-11-26,11,1,26,Google,Data Anlytics Corse,4036.0,139.0,242.12,5.0,1329.0
2024-11-30,11,5,30,Google,Data Analytics Corse,4497.0,142.0,198.98,3.0,1582.0
2024-11-26,11,1,26,Google,Data Analytcis Course,3705.0,173.0,197.01,10.0,1010.0
2024-11-25,11,0,25,Google,Data Analytcis Course,5849.0,0.0,0.0,3.0,1146.0
2024-11-10,11,6,10,Google,Data Analytics Corse,5283.0,153.0,205.72,3.0,1591.0
2024-11-28,11,3,28,Google,Data Anlytics Corse,5203.0,104.0,241.15,6.0,1164.0
2024-11-27,11,2,27,Google,Data Analytcis Course,4243.0,120.0,198.49,10.0,1891.0
2024-11-14,11,3,14,Google,Data Analytics Corse,3716.0,100.0,247.95,8.0,1924.0
2024-11-02,11,5,2,Google,Data Analytcis Course,3646.0,106.0,237.89,7.0,1564.0
2024-11-19,11,1,19,Google,Data Analytcis Course,4101.0,136.0,227.43,9.0,1284.0
2024-11-02,11,5,2,Google,Data Analytcis Course,3366.0,121.0,246.56,0.0,1170.0
2024-11-28,11,3,28,Google,Data Analytcis Course,3381.0,153.0,231.35,5.0,1769.0
2024-11-25,11,0,25,Google,Data Analytics Corse,5003.0,111.0,213.34,3.0,1938.0
2024-11-17,11,6,17,Google,Data Anlytics Corse,5415.0,156.0,198.27,7.0,1918.0
2024-11-27,11,2,27,Google,Data Anlytics Corse,3838.0,137.0,226.92,6.0,0.0
2024-11-01,11,4,1,Google,Data Analytcis Course,3002.0,138.0,246.3,0.0,1530.0
2024-11-07,11,3,7,Google,Data Analytics Corse,3958.0,96.0,238.06,4.0,1750.0
2024-11-10,11,6,10,Google,Data Analytics Corse,3060.0,180.0,194.47,5.0,1429.0
2024-11-26,11,1,26,Google,Data Analytcis Course,5514.0,132.0,208.57,7.0,1072.0
2024-11-01,11,4,1,Google,DataAnalyticsCourse,5373.0,147.0,233.68,7.0,1685.0
2024-11-21,11,3,21,Google,Data Anlytics Corse,4720.0,84.0,213.68,5.0,1412.0
2024-11-04,11,0,4,Google,Data Anlytics Corse,4330.0,82.0,228.68,8.0,1510.0
2024-11-06,11,2,6,Google,DataAnalyticsCourse,4365.0,173.0,0.0,9.0,1311.0
2024-11-10,11,6,10,Google,Data Analytics Corse,5899.0,89.0,226.95,7.0,1058.0
2024-11-11,11,0,11,Google,DataAnalyticsCourse,3500.0,198.0,206.88,6.0,1684.0
2024-11-03,11,6,3,Google,Data Anlytics Corse,4155.0,135.0,207.81,9.0,1313.0
2024-11-16,11,5,16,Google,Data Analytics Corse,5437.0,94.0,190.49,6.0,1234.0
2024-11-21,11,3,21,Google,Data Anlytics Corse,3251.0,151.0,224.8,6.0,0.0
2024-11-17,11,6,17,Google,Data Analytcis Course,5392.0,113.0,205.13,3.0,1208.0
2024-11-22,11,4,22,Google,DataAnalyticsCourse,5403.0,164.0,213.0,8.0,0.0
2024-11-07,11,3,7,Google,Data Analytics Corse,5054.0,135.0,224.03,6.0,1765.0
2024-11-23,11,5,23,Google,Data Analytics Corse,5757.0,116.0,218.69,7.0,1834.0
2024-11-01,11,4,1,Google,Data Analytcis Course,4485.0,0.0,220.3,6.0,1801.0
2024-11-01,11,4,1,Google,Data Analytcis Course,4053.0,164.0,245.26,7.0,1384.0
2024-11-10,11,6,10,Google,Data Analytics Corse,5733.0,146.0,225.48,3.0,1658.0
2024-11-10,11,6,10,Google,Data Analytics Corse,3225.0,181.0,190.25,5.0,1677.0
2024-11-20,11,2,20,Google,Data Analytcis Course,4170.0,156.0,244.72,3.0,1962.0
2024-11-13,11,2,13,Google,Data Analytics Corse,4039.0,182.0,240.35,7.0,1214.0
2024-11-29,11,4,29,Google,DataAnalyticsCourse,3150.0,137.0,184.36,3.0,1218.0
2024-11-30,11,5,30,Google,Data Analytics Corse,4498.0,93.0,237.67,3.0,1102.0
2024-11-19,11,1,19,Google,Data Anlytics Corse,4683.0,136.0,228.82,5.0,1493.0
2024-11-08,11,4,8,Google,DataAnalyticsCourse,5620.0,194.0,194.91,10.0,1607.0
2024-11-12,11,1,12,Google,Data Anlytics Corse,4653.0,0.0,194.99,5.0,1928.0
2024-11-21,11,3,21,Google,Data Analytcis Course,3063.0,181.0,191.03,4.0,1125.0
2024-11-05,11,1,5,Google,DataAnalyticsCourse,3273.0,156.0,245.27,8.0,0.0
2024-11-25,11,0,25,Google,Data Analytcis Course,4314.0,128.0,181.68,5.0,1456.0
2024-11-16,11,5,16,Google,DataAnalyticsCourse,5945.0,133.0,223.43,6.0,1329.0
2024-11-27,11,2,27,Google,Data Analytcis Course,4794.0,118.0,233.49,3.0,1707.0
2024-11-20,11,2,20,Google,DataAnalyticsCourse,5227.0,191.0,204.87,6.0,1605.0
2024-11-21,11,3,21,Google,Data Analytcis Course,4850.0,172.0,242.33,4.0,1391.0
2024-11-22,11,4,22,Google,DataAnalyticsCourse,5314.0,143.0,222.14,9.0,0.0
2024-11-25,11,0,25,Google,Data Analytcis Course,4394.0,110.0,194.23,3.0,1394.0
2024-11-22,11,4,22,Google,Data Anlytics Corse,5820.0,119.0,196.42,10.0,1707.0
2024-11-21,11,3,21,Google,Data Anlytics Corse,5328.0,178.0,201.9,9.0,1452.0
2024-11-28,11,3,28,Google,Data Analytcis Course,3557.0,0.0,190.84,4.0,1925.0
2024-11-18,11,0,18,Google,Data Analytics Corse,4050.0,95.0,234.79,5.0,1783.0
2024-11-09,11,5,9,Google,Data Analytics Corse,3575.0,198.0,224.07,3.0,1070.0
2024-11-27,11,2,27,Google,Data Anlytics Corse,5570.0,134.0,233.77,4.0,1101.0
2024-11-07,11,3,7,Google,Data Analytcis Course,4883.0,83.0,228.3,10.0,1456.0
2024-11-18,11,0,18,Google,Data Analytcis Course,4753.0,187.0,236.03,3.0,1906.0
2024-11-26,11,1,26,Google,Data Anlytics Corse,5653.0,81.0,245.33,8.0,1248.0
2024-11-26,11,1,26,Google,DataAnalyticsCourse,5750.0,144.0,184.37,8.0,1098.0
2024-11-13,11,2,13,Google,Data Analytcis Course,5766.0,161.0,221.93,8.0,1830.0
2024-11-08,11,4,8,Google,Data Anlytics Corse,4424.0,90.0,219.77,4.0,1396.0
2024-11-26,11,1,26,Google,Data Analytics Corse,5043.0,128.0,231.72,8.0,1508.0
2024-11-30,11,5,30,Google,Data Analytcis Course,4529.0,195.0,200.36,7.0,1343.0
2024-11-22,11,4,22,Google,Data Analytcis Course,5751.0,160.0,0.0,4.0,1802.0
2024-11-11,11,0,11,Google,DataAnalyticsCourse,4518.0,176.0,237.95,10.0,1933.0
2024-11-09,11,5,9,Google,Data Analytcis Course,5201.0,157.0,228.72,8.0,1458.0
2024-11-23,11,5,23,Google,DataAnalyticsCourse,4735.0,104.0,233.95,6.0,1493.0
2024-11-29,11,4,29,Google,Data Analytcis Course,3014.0,117.0,242.24,0.0,1432.0
2024-11-02,11,5,2,Google,Data Anlytics Corse,5506.0,138.0,192.89,6.0,1261.0
2024-11-06,11,2,6,Google,Data Analytcis Course,3758.0,84.0,232.56,5.0,1384.0
2024-11-14,11,3,14,Google,Data Analytcis Course,4460.0,102.0,182.23,6.0,1849.0
2024-11-11,11,0,11,Google,Data Anlytics Corse,5518.0,122.0,202.0,3.0,1884.0
2024-11-27,11,2,27,Google,Data Analytics Corse,5542.0,198.0,234.62,10.0,1605.0
2024-11-20,11,2,20,Google,Data Analytics Corse,5678.0,152.0,204.41,4.0,1794.0
2024-11-21,11,3,21,Google,DataAnalyticsCourse,4608.0,147.0,180.04,6.0,1351.0
2024-11-19,11,1,19,Google,Data Analytics Corse,5448.0,108.0,230.17,10.0,1039.0
2024-11-26,11,1,26,Google,Data Anlytics Corse,5261.0,137.0,196.48,5.0,1227.0
2024-11-12,11,1,12,Google,Data Analytics Corse,0.0,131.0,209.38,9.0,1645.0
2024-11-21,11,3,21,Google,Data Analytcis Course,3760.0,80.0,236.82,4.0,1927.0
2024-11-10,11,6,10,Google,Data Analytics Corse,4157.0,114.0,248.56,7.0,1671.0
2024-11-18,11,0,18,Google,Data Anlytics Corse,4580.0,123.0,223.0,7.0,1614.0
2024-11-27,11,2,27,Google,Data Analytcis Course,4068.0,168.0,233.54,5.0,1636.0
2024-11-06,11,2,6,Google,Data Anlytics Corse,3072.0,180.0,218.47,9.0,1200.0
2024-11-06,11,2,6,Google,Data Anlytics Corse,5379.0,117.0,240.68,3.0,1361.0
2024-11-25,11,0,25,Google,Data Anlytics Corse,4885.0,103.0,221.05,10.0,0.0
2024-11-15,11,4,15,Google,Data Analytics Corse,5859.0,140.0,211.08,9.0,1276.0
2024-11-04,11,0,4,Google,Data Analytcis Course,4574.0,158.0,198.9,8.0,1706.0
2024-11-09,11,5,9,Google,Data Anlytics Corse,5911.0,162.0,232.03,7.0,1613.0
2024-11-24,11,6,24,Google,Data Anlytics Corse,3440.0,122.0,206.78,3.0,1222.0
2024-11-16,11,5,16,Google,Data Analytcis Course,4319.0,89.0,198.79,10.0,1980.0
2024-11-15,11,4,15,Google,DataAnalyticsCourse,3956.0,119.0,188.53,5.0,1311.0
2024-11-30,11,5,30,Google,Data Anlytics Corse,4220.0,155.0,200.81,3.0,1199.0
2024-11-01,11,4,1,Google,Data Analytcis Course,3692.0,0.0,243.6,4.0,1954.0
2024-11-19,11,1,19,Google,Data Analytics Corse,4188.0,179.0,231.23,9.0,1936.0
2024-11-25,11,0,25,Google,Data Anlytics Corse,0.0,194.0,217.93,0.0,1457.0
2024-11-11,11,0,11,Google,DataAnalyticsCourse,3401.0,101.0,194.12,3.0,1721.0
2024-11-22,11,4,22,Google,DataAnalyticsCourse,3382.0,110.0,249.88,6.0,1327.0
2024-11-22,11,4,22,Google,DataAnalyticsCourse,5366.0,179.0,204.5,9.0,1510.0
2024-11-29,11,4,29,Google,Data Analytcis Course,4611.0,193.0,197.28,10.0,1701.0
2024-11-17,11,6,17,Google,Data Analytcis Course,4447.0,188.0,234.18,8.0,1449.0
2024-11-08,11,4,8,Google,Data Analytics Corse,4075.0,0.0,211.41,7.0,1764.0
2024-11-06,11,2,6,Google,Data Analytcis Course,4230.0,177.0,213.46,4.0,1389.0
2024-11-20,11,2,20,Google,Data Anlytics Corse,3729.0,152.0,214.23,7.0,2000.0
2024-11-24,11,6,24,Google,Data Anlytics Corse,4710.0,168.0,214.49,9.0,1466.0
2024-11-03,11,6,3,Google,Data Analytics Corse,5332.0,171.0,229.69,3.0,1685.0
2024-11-10,11,6,10,Google,DataAnalyticsCourse,3833.0,150.0,202.55,10.0,1509.0
2024-11-16,11,5,16,Google,Data Analytics Corse,4833.0,0.0,193.96,9.0,1987.0
2024-11-21,11,3,21,Google,Data Analytcis Course,4720.0,174.0,0.0,10.0,1209.0
2024-11-14,11,3,14,Google,Data Anlytics Corse,3131.0,127.0,227.93,0.0,1571.0
2024-11-30,11,5,30,Google,DataAnalyticsCourse,5147.0,148.0,244.42,4.0,1348.0
2024-11-10,11,6,10,Google,DataAnalyticsCourse,5288.0,112.0,246.27,10.0,0.0
2024-11-23,11,5,23,Google,Data Anlytics Corse,3908.0,184.0,240.68,7.0,1332.0
2024-11-06,11,2,6,Google,Data Anlytics Corse,3380.0,116.0,196.75,9.0,1434.0
2024-11-26,11,1,26,Google,Data Analytcis Course,3948.0,152.0,189.73,5.0,1851.0
2024-11-26,11,1,26,Google,Data Analytcis Course,3741.0,197.0,210.33,9.0,1883.0
2024-11-08,11,4,8,Google,Data Anlytics Corse,5836.0,115.0,233.52,6.0,1301.0
2024-11-15,11,4,15,Google,Data Anlytics Corse,3381.0,192.0,219.26,7.0,1377.0
2024-11-25,11,0,25,Google,Data Anlytics Corse,5781.0,88.0,246.82,6.0,1020.0
2024-11-24,11,6,24,Google,Data Anlytics Corse,4707.0,134.0,239.9,8.0,1383.0
2024-11-30,11,5,30,Google,DataAnalyticsCourse,5611.0,160.0,216.65,10.0,1714.0
2024-11-25,11,0,25,Google,Data Analytics Corse,3174.0,195.0,218.06,7.0,1476.0
2024-11-20,11,2,20,Google,Data Analytics Corse,5076.0,142.0,190.49,7.0,1509.0
2024-11-12,11,1,12,Google,Data Analytcis Course,5942.0,81.0,236.07,0.0,1288.0
2024-11-25,11,0,25,Google,Data Analytics Corse,4234.0,0.0,201.93,4.0,1462.0
2024-11-01,11,4,1,Google,Data Analytcis Course,3963.0,115.0,225.32,9.0,1622.0
2024-11-13,11,2,13,Google,Data Analytics Corse,4349.0,172.0,243.53,5.0,1195.0
2024-11-26,11,1,26,Google,Data Anlytics Corse,5294.0,91.0,245.21,7.0,1227.0
2024-11-09,11,5,9,Google,Data Analytics Corse,5381.0,166.0,246.52,7.0,1579.0
2024-11-01,11,4,1,Google,DataAnalyticsCourse,3052.0,155.0,199.46,6.0,1362.0
2024-11-02,11,5,2,Google,Data Anlytics Corse,4634.0,127.0,218.04,7.0,1410.0
2024-11-14,11,3,14,Google,Data Anlytics Corse,5564.0,94.0,203.88,6.0,0.0
2024-11-07,11,3,7,Google,DataAnalyticsCourse,5196.0,90.0,192.83,8.0,1783.0
2024-11-28,11,3,28,Google,Data Analytcis Course,5749.0,161.0,203.25,4.0,0.0
2024-11-22,11,4,22,Google,Data Analytics Corse,5483.0,157.0,245.31,6.0,0.0
2024-11-03,11,6,3,Google,Data Analytcis Course,4093.0,157.0,202.85,8.0,1370.0
2024-11-13,11,2,13,Google,Data Anlytics Corse,4459.0,179.0,181.7,5.0,1320.0
2024-11-04,11,0,4,Google,Data Analytics Corse,5937.0,165.0,220.65,6.0,1576.0
2024-11-03,11,6,3,Google,DataAnalyticsCourse,4475.0,167.0,231.64,5.0,1750.0
2024-11-19,11,1,19,Google,Data Anlytics Corse,4212.0,126.0,182.54,8.0,1066.0
2024-11-29,11,4,29,Google,DataAnalyticsCourse,4506.0,134.0,220.09,5.0,1745.0
2024-11-05,11,1,5,Google,Data Analytics Corse,3147.0,142.0,190.93,5.0,1740.0
2024-11-11,11,0,11,Google,Data Analytics Corse,4387.0,0.0,198.93,3.0,1629.0
2024-11-11,11,0,11,Google,DataAnalyticsCourse,5948.0,163.0,184.84,3.0,1248.0
2024-11-21,11,3,21,Google,Data Anlytics Corse,4855.0,171.0,235.23,6.0,0.0
2024-11-07,11,3,7,Google,Data Analytics Corse,4674.0,97.0,221.39,10.0,1332.0
2024-11-12,11,1,12,Google,Data Anlytics Corse,3336.0,176.0,193.72,9.0,1696.0
2024-11-18,11,0,18,Google,Data Anlytics Corse,5839.0,129.0,213.72,6.0,1476.0
2024-11-15,11,4,15,Google,Data Analytcis Course,3943.0,178.0,217.96,6.0,1037.0
2024-11-14,11,3,14,Google,Data Analytics Corse,3787.0,111.0,215.48,10.0,1660.0
2024-11-26,11,1,26,Google,DataAnalyticsCourse,4196.0,156.0,192.96,5.0,1504.0
2024-11-19,11,1,19,Google,Data Anlytics Corse,3408.0,0.0,193.07,5.0,1412.0
2024-11-23,11,5,23,Google,Data Analytcis Course,4982.0,145.0,203.33,5.0,1555.0
2024-11-18,11,0,18,Google,Data Analytics Corse,5509.0,156.0,185.39,4.0,1649.0
2024-11-13,11,2,13,Google,Data Analytcis Course,3797.0,127.0,214.67,7.0,1735.0
2024-11-01,11,4,1,Google,DataAnalyticsCourse,5064.0,121.0,246.78,9.0,1268.0
2024-11-11,11,0,11,Google,Data Anlytics Corse,4217.0,98.0,234.16,4.0,1556.0
2024-11-20,11,2,20,Google,DataAnalyticsCourse,3315.0,156.0,223.22,10.0,1581.0
2024-11-30,11,5,30,Google,Data Anlytics Corse,4017.0,191.0,203.52,4.0,0.0
2024-11-07,11,3,7,Google,Data Analytics Corse,5094.0,193.0,205.53,3.0,1451.0
2024-11-10,11,6,10,Google,Data Anlytics Corse,0.0,167.0,244.62,9.0,1465.0
2024-11-19,11,1,19,Google,Data Analytics Corse,5449.0,177.0,190.53,5.0,1257.0
2024-11-11,11,0,11,Google,Data Anlytics Corse,5732.0,175.0,208.46,3.0,1579.0
2024-11-11,11,0,11,Google,Data Analytics Corse,4678.0,122.0,248.7,4.0,1744.0
2024-11-26,11,1,26,Google,DataAnalyticsCourse,4088.0,121.0,223.85,3.0,1248.0
2024-11-06,11,2,6,Google,Data Analytics Corse,4528.0,125.0,186.6,9.0,1167.0
2024-11-27,11,2,27,Google,Data Analytcis Course,3946.0,81.0,202.95,7.0,1970.0
2024-11-26,11,1,26,Google,DataAnalyticsCourse,4486.0,112.0,249.23,3.0,1572.0
2024-11-05,11,1,5,Google,Data Analytcis Course,5290.0,152.0,182.01,4.0,1673.0
2024-11-14,11,3,14,Google,Data Analytcis Course,5163.0,134.0,245.4,5.0,0.0
2024-11-06,11,2,6,Google,Data Analytcis Course,3978.0,111.0,192.14,5.0,1500.0
